"dataset","source","yi","vi","weight"
"psymetadata::aksayli2019::aksayli2019","psymetadata",0.121996853854317,0.00274560998541066,364.217789603657
"psymetadata::aksayli2019::aksayli2019","psymetadata",0.599044745688683,0.00360559289180058,277.346896892903
"psymetadata::aksayli2019::aksayli2019","psymetadata",-0.0525682183551709,0.00698404692104815,143.18345957646
"psymetadata::aksayli2019::aksayli2019","psymetadata",-0.0205745912998103,0.0366401472318194,27.292466748921
"psymetadata::aksayli2019::aksayli2019","psymetadata",0.589791605721908,0.0938109473613604,10.6597367165262
"psymetadata::aksayli2019::aksayli2019","psymetadata",0.195971195912845,0.00236968470371641,421.997069243721
"psymetadata::aksayli2019::aksayli2019","psymetadata",0.0852277641479577,0.0106820240389837,93.6152171489724
"psymetadata::aksayli2019::aksayli2019","psymetadata",0.0199504166842103,0.00485311890183149,206.053059945145
"psymetadata::aksayli2019::aksayli2019","psymetadata",0.423992697904634,0.0221372146139919,45.1728014313032
"psymetadata::aksayli2019::aksayli2019","psymetadata",0.313346567158448,0.00983166574567372,101.712164130482
"psymetadata::aksayli2019::aksayli2019","psymetadata",0.168238274541671,0.00589004517364781,169.7779848063
"psymetadata::aksayli2019::aksayli2019","psymetadata",0.0263635316191419,0.00773028390703882,129.361354903078
"psymetadata::aksayli2019::aksayli2019","psymetadata",0.502575925182126,0.0026473413257513,377.737464479086
"psymetadata::aksayli2019::aksayli2019","psymetadata",0.639135854044206,0.0240222279639003,41.6281121594035
"psymetadata::aksayli2019::aksayli2019","psymetadata",0.185589011320768,0.0109882259458083,91.0065014072154
"psymetadata::aksayli2019::aksayli2019","psymetadata",-0.364274285597726,0.0553071957909012,18.0808299119102
"psymetadata::aksayli2019::aksayli2019","psymetadata",0.152331296852689,0.0351139135835065,28.4787395635021
"psymetadata::aksayli2019::aksayli2019","psymetadata",0.177731261401754,0.00888034582363512,112.608227186208
"psymetadata::aksayli2019::aksayli2019","psymetadata",0.217999495257127,0.00471194324483573,212.22666488948
"psymetadata::aksayli2019::aksayli2019","psymetadata",0.275989193412078,0.00326036983812879,306.713670426397
"psymetadata::aksayli2019::aksayli2019","psymetadata",0.468392267374333,0.00647583479485626,154.420245679259
"psymetadata::aksayli2019::aksayli2019","psymetadata",0.406507830834928,0.0301050706877099,33.2169955810215
"psymetadata::aksayli2019::aksayli2019","psymetadata",0.342759586130274,0.00375405527607807,266.378602992953
"psymetadata::aksayli2019::aksayli2019","psymetadata",0.332411823295026,0.0267431702634806,37.3927245778172
"psymetadata::aksayli2019::aksayli2019","psymetadata",0.149326684234872,0.00360804987742163,277.158031062092
"psymetadata::aksayli2019::aksayli2019","psymetadata",0.196834434333701,0.0137363781474455,72.799393644093
"psymetadata::aksayli2019::aksayli2019","psymetadata",0.40589260793738,0.00943464606918681,105.992317323483
"psymetadata::aksayli2019::aksayli2019","psymetadata",0.543641429330573,0.0112720674599317,88.7148700586346
"psymetadata::aksayli2019::aksayli2019","psymetadata",0.787321186481458,0.157062468232384,6.36689344853817
"psymetadata::aksayli2019::aksayli2019","psymetadata",0.450182417642102,0.00777573837059473,128.605150062876
"psymetadata::aksayli2019::aksayli2019","psymetadata",0.190687461381094,0.0103800238060367,96.3388927314823
"psymetadata::aksayli2019::aksayli2019","psymetadata",0.220052332247317,0.00129525484499236,772.048839551644
"psymetadata::aksayli2019::aksayli2019","psymetadata",0.209085441498842,0.00165337494613848,604.823486853686
"psymetadata::aksayli2019::aksayli2019","psymetadata",0.151059652265331,0.00488525521716618,204.697596245561
"psymetadata::aksayli2019::aksayli2019","psymetadata",0.346568233406223,0.0226171433362031,44.2142486845059
"psymetadata::aksayli2019::aksayli2019","psymetadata",0.441896665442808,0.0254233047652204,39.3339893941728
"psymetadata::aksayli2019::aksayli2019","psymetadata",0.412432435162477,0.0227478710173891,43.960157820289
"psymetadata::aksayli2019::aksayli2019","psymetadata",0.320681618760181,0.0327620268772772,30.5231420432529
"psymetadata::aksayli2019::aksayli2019","psymetadata",0.258606031357941,0.0156780121595267,63.7835964039838
"psymetadata::aksayli2019::aksayli2019","psymetadata",0.486430802534516,0.0216442498661631,46.201647374406
"psymetadata::aksayli2019::aksayli2019","psymetadata",0.27466112344762,0.00363197153281524,275.332554499642
"psymetadata::aksayli2019::aksayli2019","psymetadata",0.0563757277720461,0.0037020492881268,270.120660793793
"psymetadata::aksayli2019::aksayli2019","psymetadata",0.287390602178364,0.00509989310457254,196.082541240601
"psymetadata::aksayli2019::aksayli2019","psymetadata",0.407259121885607,0.0210794636256275,47.4395372557887
"psymetadata::aksayli2019::aksayli2019","psymetadata",0.000762261755743694,0.00406667149261209,245.901347531193
"psymetadata::aksayli2019::aksayli2019","psymetadata",1.01874347642012,0.0535181109335942,18.6852634100036
"psymetadata::aksayli2019::aksayli2019","psymetadata",0.0859751084744518,0.00413797666010306,241.664002033084
"psymetadata::aksayli2019::aksayli2019","psymetadata",0.873494390782817,0.0386483425720511,25.8743307849677
