"dataset","source","yi","vi","weight"
"psymetadata::maccann2020::maccann2020","psymetadata",0.218320115677371,0.00342243199960925,292.189881380893
"psymetadata::maccann2020::maccann2020","psymetadata",0.30032242277392,0.00405758707154266,246.451889353987
"psymetadata::maccann2020::maccann2020","psymetadata",0.137669603487918,0.0124993944638577,80.0038756190569
"psymetadata::maccann2020::maccann2020","psymetadata",0.410148783087119,0.00231389498633138,432.171730310663
"psymetadata::maccann2020::maccann2020","psymetadata",0.293392098729833,0.00766285994397654,130.499579440449
"psymetadata::maccann2020::maccann2020","psymetadata",0.211981043790735,0.00129654358036255,771.281440243122
"psymetadata::maccann2020::maccann2020","psymetadata",-0.100229069197322,0.000688773942048361,1451.85515733373
"psymetadata::maccann2020::maccann2020","psymetadata",0.314192181342868,0.000454859514498438,2198.48099935356
"psymetadata::maccann2020::maccann2020","psymetadata",0.108656724343437,0.00181848569989903,549.908091141726
"psymetadata::maccann2020::maccann2020","psymetadata",0.119502141372516,0.00719735123386773,138.940002718558
"psymetadata::maccann2020::maccann2020","psymetadata",0.124479135979383,0.000617537103287357,1619.33589848556
"psymetadata::maccann2020::maccann2020","psymetadata",-0.0323602522120375,0.00376568575378077,265.555881553843
"psymetadata::maccann2020::maccann2020","psymetadata",0.669329095403661,0.000306621343796723,3261.3515667812
"psymetadata::maccann2020::maccann2020","psymetadata",0.375805372386074,0.00246650992005113,405.431168904146
"psymetadata::maccann2020::maccann2020","psymetadata",0.0992255336758642,0.000489081331959654,2044.64970272571
"psymetadata::maccann2020::maccann2020","psymetadata",0.0531394168619482,0.000989211924048401,1010.9057277711
"psymetadata::maccann2020::maccann2020","psymetadata",0.243457449096411,0.000428012482771136,2336.3804567698
"psymetadata::maccann2020::maccann2020","psymetadata",0.37174610356058,0.0091692292931614,109.060420241189
"psymetadata::maccann2020::maccann2020","psymetadata",0.0742932540992642,0.000291212566043015,3433.91775151725
"psymetadata::maccann2020::maccann2020","psymetadata",0.298812344612061,0.000491917398804526,2032.8616195122
"psymetadata::maccann2020::maccann2020","psymetadata",0.266507280400983,0.00276658299219633,361.456714951509
"psymetadata::maccann2020::maccann2020","psymetadata",0.157368619822335,0.00048777340357051,2050.13228002999
"psymetadata::maccann2020::maccann2020","psymetadata",0.384595246914443,0.000352088449898223,2840.19541194568
"psymetadata::maccann2020::maccann2020","psymetadata",0.198784305203644,0.00220345502701319,453.832725306635
"psymetadata::maccann2020::maccann2020","psymetadata",0.249264949615306,0.000408310736543945,2449.11512360482
"psymetadata::maccann2020::maccann2020","psymetadata",0.127032782318868,0.00330818433829368,302.280616114574
"psymetadata::maccann2020::maccann2020","psymetadata",0.169107916029194,0.000908794539411974,1100.358724258
"psymetadata::maccann2020::maccann2020","psymetadata",-0.0783286813421489,0.0108545810799409,92.1270008151659
"psymetadata::maccann2020::maccann2020","psymetadata",0.508030601385096,0.00764476239719477,130.808512814858
"psymetadata::maccann2020::maccann2020","psymetadata",0.0840229090050477,0.00338807609276948,295.152757086569
"psymetadata::maccann2020::maccann2020","psymetadata",0.210000957092736,0.00104197101645309,959.719593164924
"psymetadata::maccann2020::maccann2020","psymetadata",0.297241016405795,0.000358420745803231,2790.01707269754
"psymetadata::maccann2020::maccann2020","psymetadata",0.247722703878975,0.00275307712317674,363.229926100331
"psymetadata::maccann2020::maccann2020","psymetadata",0.31322689406982,0.00572779291557503,174.587317443129
"psymetadata::maccann2020::maccann2020","psymetadata",0.217210541047614,0.00796372941812315,125.569308987858
"psymetadata::maccann2020::maccann2020","psymetadata",0.391137992517504,3.32850813144045e-05,30043.4897711137
"psymetadata::maccann2020::maccann2020","psymetadata",0.0553484345997519,0.000411986818820517,2427.26212179049
"psymetadata::maccann2020::maccann2020","psymetadata",0.111532044220679,0.000479058287593546,2087.42866139171
"psymetadata::maccann2020::maccann2020","psymetadata",0.338646039131767,0.000612528485985894,1632.57713376457
"psymetadata::maccann2020::maccann2020","psymetadata",0.650779216405248,0.00251770138362386,397.187691322093
"psymetadata::maccann2020::maccann2020","psymetadata",-0.0856439553706105,0.00301417332870972,331.765924167364
"psymetadata::maccann2020::maccann2020","psymetadata",0.115865965326481,0.000971020133133398,1029.84476415858
"psymetadata::maccann2020::maccann2020","psymetadata",0.134621062861591,0.000132873048706401,7525.98069913802
"psymetadata::maccann2020::maccann2020","psymetadata",0.541726751823989,0.00312425461514006,320.076345619856
"psymetadata::maccann2020::maccann2020","psymetadata",0.110932014148658,0.0011732994906032,852.297310285116
"psymetadata::maccann2020::maccann2020","psymetadata",0.15813300896655,0.000980615559953211,1019.76762437638
"psymetadata::maccann2020::maccann2020","psymetadata",0.29738258718309,0.0013352674626294,748.913628158668
"psymetadata::maccann2020::maccann2020","psymetadata",0.286489289263198,0.000275550063412327,3629.1045903467
"psymetadata::maccann2020::maccann2020","psymetadata",0.0876406332382236,0.000728249090722122,1373.15653770115
"psymetadata::maccann2020::maccann2020","psymetadata",0.597609026396603,0.000518464899560514,1928.77087889203
"psymetadata::maccann2020::maccann2020","psymetadata",0.142681788847371,0.00416234208991463,240.249354425482
"psymetadata::maccann2020::maccann2020","psymetadata",0.152274830491749,0.000524295495465621,1907.32136485726
"psymetadata::maccann2020::maccann2020","psymetadata",-0.184538744923753,0.00113388201075814,881.925976876001
"psymetadata::maccann2020::maccann2020","psymetadata",0.103453740183398,0.000271005913742097,3689.95637841192
"psymetadata::maccann2020::maccann2020","psymetadata",-0.0374469028933845,0.00411654518421482,242.922148367172
"psymetadata::maccann2020::maccann2020","psymetadata",0.0556119195239791,0.00046726805034324,2140.09924125014
"psymetadata::maccann2020::maccann2020","psymetadata",0.518172771059956,0.000322693636375046,3098.91453464476
"psymetadata::maccann2020::maccann2020","psymetadata",0.446264411359603,0.000808223753043935,1237.2811319066
"psymetadata::maccann2020::maccann2020","psymetadata",0.0724020904583006,0.00443040289444739,225.713106420479
"psymetadata::maccann2020::maccann2020","psymetadata",0.54517496113544,0.0114861795015083,87.06115030404
"psymetadata::maccann2020::maccann2020","psymetadata",0.0583421965848,0.000146749853930486,6814.31683382588
"psymetadata::maccann2020::maccann2020","psymetadata",0.126431295828302,0.000767264767385976,1303.33105664025
"psymetadata::maccann2020::maccann2020","psymetadata",0.186287925455088,0.000668745980124199,1495.3360913127
"psymetadata::maccann2020::maccann2020","psymetadata",0.0730835371724391,0.000830278652667545,1204.41492357676
"psymetadata::maccann2020::maccann2020","psymetadata",0.353634301007131,0.000413148321902828,2420.43824695771
"psymetadata::maccann2020::maccann2020","psymetadata",0.0295797706820656,0.00224888778231516,444.664250419171
"psymetadata::maccann2020::maccann2020","psymetadata",0.45059712599727,0.0171661836787868,58.2540661752183
"psymetadata::maccann2020::maccann2020","psymetadata",0.171397497694587,0.000478947027768321,2087.91357294679
"psymetadata::maccann2020::maccann2020","psymetadata",0.245691115923489,0.00051829664702049,1929.39700796572
"psymetadata::maccann2020::maccann2020","psymetadata",0.385515441581861,0.00242422820658269,412.502419237853
"psymetadata::maccann2020::maccann2020","psymetadata",0.703708155629511,0.00566261826914552,176.596753033628
"psymetadata::maccann2020::maccann2020","psymetadata",0.0165456978271056,0.00925419032140213,108.0591564761
"psymetadata::maccann2020::maccann2020","psymetadata",0.342421944020248,0.00391579216452834,255.376168597153
"psymetadata::maccann2020::maccann2020","psymetadata",0.0889896726971097,0.00219203650207322,456.196782788152
"psymetadata::maccann2020::maccann2020","psymetadata",0.523752257213096,9.11905337553061e-05,10966.0505188326
"psymetadata::maccann2020::maccann2020","psymetadata",0.594826812665296,0.00158471330460499,631.028967254907
"psymetadata::maccann2020::maccann2020","psymetadata",0.150354928414911,0.015163457929677,65.948018231571
